point.ID,poly.ID,X,Y,TAXOUSDA,TAXNUSDA
2111,1404,8964500,3715192,Aqualfs,Epiaqualfs
2112,2468,8872369,3814161,Udalfs,Hapludalfs
2113,1502,8853917,3819044,Udalfs,Hapludalfs
2114,2157,8865508,3813798,Udalfs,Hapludalfs
2115,2100,8867163,3823170,Udalfs,Hapludalfs
2116,1858,8861076,3829186,Udalfs,Hapludalfs
2117,1769,8866636,3819029,Udalfs,Hapludalfs
2118,2828,8858465,3826078,Udolls,Hapludolls
2119,1568,8860440,3827760,Udalfs,Hapludalfs
2120,2209,8878908,3839877,Udalfs,Hapludalfs
2121,2100,8867163,3823170,Udalfs,Hapludalfs
2122,3087,8866220,3833630,Udalfs,Paleudalfs
2123,1444,8915913,3771154,Udepts,Eutrudepts
2124,1399,8922488,3675410,Aqualfs,Epiaqualfs
2125,3080,8924554,3679118,Aquepts,Humaquepts
2126,1114,8972852,3799563,Aquolls,Endoaquolls
2127,732,8925152,3765203,Udolls,Argiudolls
2128,703,8970029,3776578,Udolls,Argiudolls
2129,136,8958193,3777198,Udolls,Argiudolls
2130,353,8899628,3722110,Udolls,Argiudolls
2131,1112,8902349,3722783,Aquolls,Endoaquolls
2132,271,8961838,3722516,Udolls,Argiudolls
2133,2428,8914927,3722492,Udalfs,Hapludalfs
2134,349,8913906,3766550,Udolls,Argiudolls
2135,1239,8942336,3777188,Aquolls,Endoaquolls
2136,1239,8942336,3777188,Aquolls,Endoaquolls
2137,734,8939812,3778490,Udolls,Argiudolls
2138,2465,8934699,3809498,Udalfs,Hapludalfs
2139,2115,8869966,3834711,Udalfs,Hapludalfs
2140,1641,8862836,3828397,Udalfs,Hapludalfs
2141,2573,8874040,3806104,Udalfs,Hapludalfs
2142,1883,8798106,3621151,Udalfs,Hapludalfs
2143,3088,8864946,3821200,Udalfs,Paleudalfs
2144,1848,8864623,3833350,Udalfs,Hapludalfs
2145,1848,8864623,3833350,Udalfs,Hapludalfs
2146,1624,8876136,3838682,Udalfs,Hapludalfs
2147,2032,8876331,3835546,Udalfs,Hapludalfs
2148,2209,8878908,3839877,Udalfs,Hapludalfs
2149,1848,8864623,3833350,Udalfs,Hapludalfs
2150,2103,8886284,3817893,Udalfs,Hapludalfs
2151,514,8882184,3825239,Udolls,Argiudolls
2152,3176,8849684,3834215,Fluvents,Udifluvents
2153,1872,8837586,3665519,Udalfs,Hapludalfs
2154,2465,8934699,3809498,Udalfs,Hapludalfs
2155,2465,8934699,3809498,Udalfs,Hapludalfs
2156,1480,8891592,3738494,Saprists,Haplosaprists
2157,1844,8911156,3810190,Udalfs,Hapludalfs
2158,3164,8888721,3797660,Fluvents,Udifluvents
2159,69,8935476,3720212,Albolls,Argialbolls
2160,1786,8889790,3764532,Udalfs,Hapludalfs
2161,1786,8889790,3764532,Udalfs,Hapludalfs
2162,1117,8910908,3744081,Aquolls,Endoaquolls
2163,1117,8910908,3744081,Aquolls,Endoaquolls
2164,2987,8903675,3743335,Udolls,Hapludolls
2165,1115,8903859,3742986,Aquolls,Endoaquolls
2166,834,8907704,3743514,Aquolls,Calciaquolls
2167,834,8907704,3743514,Aquolls,Calciaquolls
2168,2063,8898153,3771155,Udalfs,Hapludalfs
2169,2956,8901558,3744187,Udolls,Hapludolls
2170,1110,8906311,3741549,Aquolls,Endoaquolls
2171,1115,8903859,3742986,Aquolls,Endoaquolls
2172,3081,8924503,3679123,Aquepts,Humaquepts
2173,136,8958193,3777198,Udolls,Argiudolls
2174,2812,8900101,3691797,Udolls,Hapludolls
2175,2148,8911681,3682330,Udalfs,Hapludalfs
2176,2447,8884800,3659987,Udalfs,Hapludalfs
2177,353,8899628,3722110,Udolls,Argiudolls
2178,2873,8904656,3726229,Udolls,Hapludolls
2179,758,8886978,3704768,Udolls,Argiudolls
2180,1112,8902349,3722783,Aquolls,Endoaquolls
2181,1111,8887094,3705585,Aquolls,Endoaquolls
2182,737,8903141,3714203,Udolls,Argiudolls
2183,521,8885924,3784237,Udolls,Argiudolls
2184,22,8889670,3648106,Aqualfs,Albaqualfs
2185,22,8889670,3648106,Aqualfs,Albaqualfs
2186,1713,8879601,3679463,Udalfs,Hapludalfs
2187,2968,8912349,3762056,Udolls,Hapludolls
2188,3249,8885127,3741904,Psamments,Udipsamments
2189,355,8924362,3770540,Udolls,Argiudolls
2190,1936,8891078,3811041,Udalfs,Hapludalfs
2191,1117,8910908,3744081,Aquolls,Endoaquolls
2192,688,8967931,3811493,Udolls,Argiudolls
2193,3243,8943488,3746410,Psamments,Udipsamments
2194,3072,8918547,3758034,Udolls,Hapludolls
2195,3254,8916637,3757062,Psamments,Udipsamments
2196,3072,8918547,3758034,Udolls,Hapludolls
2197,942,8919926,3753933,Aqualfs,Endoaqualfs
2198,2872,8913749,3729141,Udolls,Hapludolls
2199,707,8948242,3807913,Udolls,Argiudolls
2200,2820,8823296,3680299,Udolls,Hapludolls
2201,382,8821871,3679887,Udolls,Argiudolls
2202,2838,8813606,3688093,Udolls,Hapludolls
2203,2842,8817175,3685725,Udolls,Hapludolls
2204,1091,8931985,3757769,Aquolls,Endoaquolls
2205,3163,8881406,3670286,Fluvents,Udifluvents
2206,1177,8889371,3657557,Aquolls,Endoaquolls
2207,1914,8886804,3648751,Udalfs,Hapludalfs
2208,2646,8899335,3724855,Udolls,Hapludolls
2209,2679,8891026,3745984,Udolls,Hapludolls
2210,973,8911615,3754274,Aqualfs,Endoaqualfs
2211,1086,8889812,3746813,Aquolls,Endoaquolls
2212,1086,8889812,3746813,Aquolls,Endoaquolls
2213,2730,8912474,3756442,Udolls,Hapludolls
2214,2729,8821572,3682530,Udolls,Hapludolls
2215,2978,8940362,3755744,Udolls,Hapludolls
2216,1158,8867505,3804116,Aquolls,Endoaquolls
2217,689,8958098,3805825,Udolls,Argiudolls
2218,1504,8933359,3710196,Udalfs,Hapludalfs
2219,1798,8954799,3720967,Udalfs,Hapludalfs
2220,1504,8933359,3710196,Udalfs,Hapludalfs
2221,906,8879575,3667855,Aqualfs,Endoaqualfs
2222,2971,8888980,3653833,Udolls,Hapludolls
2223,2069,8864500,3670324,Udalfs,Hapludalfs
2224,1922,8868959,3660480,Udalfs,Hapludalfs
2225,22,8889670,3648106,Aqualfs,Albaqualfs
2226,1734,8889962,3649849,Udalfs,Hapludalfs
2227,2112,8843310,3833716,Udalfs,Hapludalfs
2228,411,8838118,3840399,Udolls,Argiudolls
2229,2430,8911164,3810226,Udalfs,Hapludalfs
2230,1142,8723007,3643435,Aquolls,Endoaquolls
2231,1140,8716526,3647446,Aquolls,Endoaquolls
2232,1843,8749627,3651440,Udalfs,Hapludalfs
2233,1394,8744427,3639302,Aqualfs,Epiaqualfs
2234,97,8750155,3647919,Aquolls,Argiaquolls
2235,311,8749933,3648057,Udolls,Argiudolls
2236,28,8732205,3644401,Aqualfs,Albaqualfs
2237,849,8730790,3644701,Udepts,Dystrudepts
2238,887,8747587,3634046,Aqualfs,Endoaqualfs
2239,3003,8794770,3820814,Udolls,Hapludolls
2240,1241,8795274,3809998,Aquolls,Endoaquolls
2241,2352,8796529,3819666,Udalfs,Hapludalfs
2242,988,8809598,3810559,Aqualfs,Endoaqualfs
2243,988,8809598,3810559,Aqualfs,Endoaqualfs
2244,2352,8796529,3819666,Udalfs,Hapludalfs
2245,2587,8671676,3852047,Udolls,Hapludolls
2246,1836,8722764,3793825,Udalfs,Hapludalfs
2247,1672,8759363,3773900,Udalfs,Hapludalfs
2248,2724,8739004,3782966,Udolls,Hapludolls
2249,1835,8755474,3781051,Udalfs,Hapludalfs
2250,2333,8755821,3767182,Udalfs,Hapludalfs
2251,1672,8759363,3773900,Udalfs,Hapludalfs
2252,1700,8742589,3798529,Udalfs,Hapludalfs
2253,1700,8742589,3798529,Udalfs,Hapludalfs
2254,2333,8755821,3767182,Udalfs,Hapludalfs
2255,2546,8755637,3774997,Udalfs,Hapludalfs
2256,3001,8758827,3830986,Udolls,Hapludolls
2257,2518,8739580,3857708,Udalfs,Hapludalfs
2258,2636,8796403,3829615,Udolls,Hapludolls
2259,2713,8815150,3813331,Udolls,Hapludolls
2260,1344,8702491,3807361,Aquolls,Endoaquolls
2261,2711,8707014,3812391,Udolls,Hapludolls
2262,399,8705284,3826078,Udolls,Argiudolls
2263,3022,8704074,3817590,Udolls,Hapludolls
2264,399,8705284,3826078,Udolls,Argiudolls
2265,399,8705284,3826078,Udolls,Argiudolls
2266,2709,8709523,3814683,Udolls,Hapludolls
2267,1256,8693046,3839470,Aquolls,Endoaquolls
2268,399,8705284,3826078,Udolls,Argiudolls
2269,1258,8693316,3841784,Aquolls,Endoaquolls
2270,994,8693369,3812571,Aqualfs,Endoaqualfs
2271,3055,8696632,3814309,Udolls,Hapludolls
2272,2698,8724538,3793887,Udolls,Hapludolls
2273,435,8699634,3795805,Udolls,Argiudolls
2274,2698,8724538,3793887,Udolls,Hapludolls
2275,2698,8724538,3793887,Udolls,Hapludolls
2276,2697,8725589,3801952,Udolls,Hapludolls
2277,1342,8709791,3800561,Aquolls,Endoaquolls
2278,2701,8731506,3802625,Udolls,Hapludolls
2279,2700,8732868,3758988,Udolls,Hapludolls
2280,2700,8732868,3758988,Udolls,Hapludolls
2281,2700,8732868,3758988,Udolls,Hapludolls
2282,2700,8732868,3758988,Udolls,Hapludolls
2283,434,8703197,3800881,Udolls,Argiudolls
2284,2920,8724287,3797423,Udolls,Hapludolls
2285,2692,8842491,3752374,Udolls,Hapludolls
2286,1074,8838581,3751470,Aquolls,Endoaquolls
2287,2691,8845674,3753982,Udolls,Hapludolls
2288,2638,8763664,3801881,Udolls,Hapludolls
2289,1070,8749671,3847142,Aquolls,Endoaquolls
2290,1346,8748131,3852015,Aquolls,Endoaquolls
2291,1325,8728047,3851632,Aquolls,Endoaquolls
2292,2478,8822533,3766489,Udalfs,Hapludalfs
2293,2716,8718073,3805467,Udolls,Hapludolls
2294,1830,8897504,3861372,Udalfs,Hapludalfs
2295,1827,8896622,3861279,Udalfs,Hapludalfs
2296,1827,8896622,3861279,Udalfs,Hapludalfs
2297,2087,8898530,3851149,Udalfs,Hapludalfs
2298,2087,8898530,3851149,Udalfs,Hapludalfs
2299,2087,8898530,3851149,Udalfs,Hapludalfs
2300,338,8899136,3851407,Udolls,Argiudolls
2301,1824,8899127,3851248,Udalfs,Hapludalfs
2302,1824,8899127,3851248,Udalfs,Hapludalfs
2303,1823,8897327,3853980,Udalfs,Hapludalfs
2304,1822,8897415,3853954,Udalfs,Hapludalfs
2305,1820,8896006,3867500,Udalfs,Hapludalfs
2306,1817,8899714,3865920,Udalfs,Hapludalfs
2307,1818,8899697,3865842,Udalfs,Hapludalfs
2308,1818,8899697,3865842,Udalfs,Hapludalfs
2309,1817,8899714,3865920,Udalfs,Hapludalfs
2310,1963,8885583,3862793,Udalfs,Hapludalfs
2311,1813,8885465,3862806,Udalfs,Hapludalfs
2312,91,8742597,3694979,Albolls,Argialbolls
2313,1681,8676777,3649547,Udalfs,Hapludalfs
2314,1395,8723054,3628555,Aqualfs,Epiaqualfs
2315,2353,8684925,3675829,Udalfs,Hapludalfs
2316,2440,8716004,3653947,Udalfs,Hapludalfs
2317,2326,8753588,3669543,Udalfs,Hapludalfs
2318,3170,8751866,3675933,Fluvents,Udifluvents
2319,2541,8736366,3674380,Udalfs,Hapludalfs
2320,2541,8736366,3674380,Udalfs,Hapludalfs
2321,2541,8736366,3674380,Udalfs,Hapludalfs
2322,1809,8775698,3648043,Udalfs,Hapludalfs
2323,3170,8751866,3675933,Fluvents,Udifluvents
2324,1536,8759633,3723509,Udalfs,Hapludalfs
2325,645,8793162,3676283,Udolls,Argiudolls
2326,645,8793162,3676283,Udolls,Argiudolls
2327,2544,8755259,3710574,Udalfs,Hapludalfs
2328,80,8764800,3712904,Albolls,Argialbolls
2329,2726,8907664,3728240,Udolls,Hapludolls
2330,1504,8933359,3710196,Udalfs,Hapludalfs
2331,2287,8960817,3713869,Udalfs,Hapludalfs
2332,689,8958098,3805825,Udolls,Argiudolls
2333,2073,8958676,3750720,Udalfs,Hapludalfs
2334,1931,8828219,3690187,Udalfs,Hapludalfs
2335,1931,8828219,3690187,Udalfs,Hapludalfs
2336,1563,8877947,3716669,Udalfs,Hapludalfs
2337,1389,8956634,3714413,Aqualfs,Epiaqualfs
2338,1373,8891485,3730567,Aquolls,Endoaquolls
2339,1373,8891485,3730567,Aquolls,Endoaquolls
2340,1284,8880215,3792424,Aquolls,Endoaquolls
2341,898,8803488,3623612,Aqualfs,Endoaqualfs
2342,1106,8888414,3754081,Aquolls,Endoaquolls
2343,2824,8887835,3756963,Udolls,Hapludolls
2344,3211,8805737,3701546,Fluvents,Udifluvents
2345,1252,8805484,3694834,Aquolls,Endoaquolls
2346,1082,8810885,3686906,Aquolls,Endoaquolls
2347,1139,8808728,3699869,Aquolls,Endoaquolls
2348,1224,8808469,3698316,Aquolls,Endoaquolls
2349,759,8890112,3704440,Udolls,Argiudolls
2350,532,8889258,3705326,Udolls,Argiudolls
2351,2926,8880808,3751238,Udolls,Hapludolls
2352,2843,8811104,3693980,Udolls,Hapludolls
2353,1225,8818305,3680017,Aquolls,Endoaquolls
2354,1271,8807413,3698203,Aquolls,Endoaquolls
2355,1913,8944380,3779583,Udalfs,Hapludalfs
2356,3215,8945899,3757840,Psamments,Udipsamments
2357,2923,8931280,3761957,Udolls,Hapludolls
2358,503,8935759,3758452,Udolls,Argiudolls
2359,1639,8929514,3759685,Udalfs,Hapludalfs
2360,2467,8924919,3756013,Udalfs,Hapludalfs
2361,2864,8941729,3759440,Udolls,Hapludolls
2362,1639,8929514,3759685,Udalfs,Hapludalfs
2363,727,8876907,3769608,Udolls,Argiudolls
2364,1886,8858660,3810593,Udalfs,Hapludalfs
2365,2727,8860407,3809396,Udolls,Hapludolls
2366,1444,8915913,3771154,Udepts,Eutrudepts
2367,2806,8888378,3816922,Udolls,Hapludolls
2368,641,8771913,3688758,Udolls,Argiudolls
2369,1401,8728831,3697170,Aqualfs,Epiaqualfs
2370,92,8726785,3677404,Albolls,Argialbolls
2371,2543,8676809,3677425,Udalfs,Hapludalfs
2372,2310,8754880,3625604,Udalfs,Hapludalfs
2373,1777,8689910,3665682,Udalfs,Hapludalfs
2374,1778,8689608,3666049,Udalfs,Hapludalfs
2375,1776,8689708,3667330,Udalfs,Hapludalfs
2376,453,8943475,3727458,Udolls,Argiudolls
2377,1155,8947837,3728065,Aquolls,Endoaquolls
2378,1114,8972852,3799563,Aquolls,Endoaquolls
2379,424,8858815,3700355,Udolls,Argiudolls
2380,723,8930948,3729164,Udolls,Argiudolls
2381,723,8930948,3729164,Udolls,Argiudolls
2382,69,8935476,3720212,Albolls,Argialbolls
2383,3172,8910645,3621060,Fluvents,Udifluvents
2384,2280,8960362,3688924,Udalfs,Hapludalfs
2385,1582,8953724,3691156,Udalfs,Hapludalfs
2386,862,8965457,3644279,Aqualfs,Endoaqualfs
2387,2207,8884818,3815564,Udalfs,Hapludalfs
2388,1858,8861076,3829186,Udalfs,Hapludalfs
2389,1854,8862165,3829752,Udalfs,Hapludalfs
2390,1204,8848250,3633094,Aquolls,Endoaquolls
2391,2204,8839256,3653218,Udalfs,Hapludalfs
2392,561,8857570,3682432,Udolls,Argiudolls
2393,51,8844841,3621531,Aqualfs,Albaqualfs
2394,1119,8955647,3766846,Aquolls,Endoaquolls
2395,572,8875464,3664456,Udolls,Argiudolls
2396,974,8891358,3667311,Aqualfs,Endoaqualfs
2397,2187,8866936,3644248,Udalfs,Hapludalfs
2398,1733,8955042,3705315,Udalfs,Hapludalfs
2399,334,8954643,3713334,Udolls,Argiudolls
2400,379,8954931,3702025,Udolls,Argiudolls
2401,284,8930358,3748549,Udolls,Argiudolls
2402,900,8863177,3809043,Aqualfs,Endoaqualfs
2403,173,8865511,3725307,Udolls,Argiudolls
2404,173,8865511,3725307,Udolls,Argiudolls
2405,1373,8891485,3730567,Aquolls,Endoaquolls
2406,1373,8891485,3730567,Aquolls,Endoaquolls
2407,329,8890345,3776272,Udolls,Argiudolls
2408,328,8970723,3807065,Udolls,Argiudolls
2409,324,8956708,3774912,Udolls,Argiudolls
2410,1119,8955647,3766846,Aquolls,Endoaquolls
2411,2818,8812188,3697046,Udolls,Hapludolls
2412,2818,8812188,3697046,Udolls,Hapludolls
2413,2677,8883166,3752779,Udolls,Hapludolls
2414,1183,8850907,3676074,Aquolls,Endoaquolls
2415,1873,8860054,3671783,Udalfs,Hapludalfs
2416,814,8903783,3797324,Udolls,Argiudolls
2417,951,8917404,3697558,Aqualfs,Endoaqualfs
2418,909,8859515,3690945,Aqualfs,Endoaqualfs
2419,320,8919323,3772905,Udolls,Argiudolls
2420,1760,8924943,3696125,Udalfs,Hapludalfs
2421,324,8956708,3774912,Udolls,Argiudolls
2422,2073,8958676,3750720,Udalfs,Hapludalfs
2423,321,8899680,3715518,Udolls,Argiudolls
2424,369,8884674,3724465,Udolls,Argiudolls
2425,1499,8955567,3734186,Saprists,Haplosaprists
2426,2428,8914927,3722492,Udalfs,Hapludalfs
2427,2289,8956609,3725186,Udalfs,Hapludalfs
2428,1155,8947837,3728065,Aquolls,Endoaquolls
2429,1758,8967611,3759624,Udalfs,Hapludalfs
2430,1157,8953610,3740184,Aquolls,Endoaquolls
2431,1185,8961934,3746197,Aquolls,Endoaquolls
2432,2222,8920348,3810952,Udalfs,Hapludalfs
2433,730,8882010,3727492,Udolls,Argiudolls
2434,1284,8880215,3792424,Aquolls,Endoaquolls
2435,2266,8833864,3669764,Udalfs,Hapludalfs
2436,2066,8919560,3694995,Udalfs,Hapludalfs
2437,1752,8890553,3653303,Udalfs,Hapludalfs
2438,1177,8889371,3657557,Aquolls,Endoaquolls
2439,1753,8934469,3716225,Udalfs,Hapludalfs
2440,983,8916257,3695089,Aqualfs,Endoaqualfs
2441,2168,8880635,3650830,Udalfs,Hapludalfs
2442,511,8890423,3644460,Udolls,Argiudolls
2443,1423,8917654,3694405,Udepts,Eutrudepts
2444,3096,8941150,3786801,Psamments,Quartzipsamments
2445,3096,8941150,3786801,Psamments,Quartzipsamments
2446,3238,8945171,3756272,Psamments,Udipsamments
2447,1796,8859700,3811912,Udalfs,Hapludalfs
2448,2978,8940362,3755744,Udolls,Hapludolls
2449,697,8950476,3759925,Udolls,Argiudolls
2450,1207,8936917,3729294,Aquolls,Endoaquolls
2451,1426,8933324,3713600,Udepts,Eutrudepts
2452,2425,8921810,3694605,Udalfs,Hapludalfs
2453,354,8896420,3725149,Udolls,Argiudolls
2454,354,8896420,3725149,Udolls,Argiudolls
2455,270,8881251,3702019,Udolls,Argiudolls
2456,1789,8944007,3761280,Udalfs,Hapludalfs
2457,1190,8927308,3761350,Aquolls,Endoaquolls
2458,285,8886104,3732693,Udolls,Argiudolls
2459,285,8886104,3732693,Udolls,Argiudolls
2460,285,8886104,3732693,Udolls,Argiudolls
2461,1284,8880215,3792424,Aquolls,Endoaquolls
2462,1479,8921674,3657259,Saprists,Haplosaprists
2463,2808,8886251,3713033,Udolls,Hapludolls
2464,1368,8881812,3777069,Aquolls,Endoaquolls
2465,1199,8918486,3745101,Aquolls,Endoaquolls
2466,1368,8881812,3777069,Aquolls,Endoaquolls
2467,1368,8881812,3777069,Aquolls,Endoaquolls
2468,353,8899628,3722110,Udolls,Argiudolls
2469,2944,8887161,3747890,Udolls,Hapludolls
2470,1268,8806169,3696449,Aquolls,Endoaquolls
2471,532,8889258,3705326,Udolls,Argiudolls
2472,2731,8917671,3750787,Udolls,Hapludolls
2473,1874,8943650,3702968,Udalfs,Hapludalfs
2474,2407,8930556,3773414,Udalfs,Hapludalfs
2475,2735,8884442,3805457,Udolls,Hapludolls
2476,2024,8942025,3717900,Udalfs,Hapludalfs
2477,2970,8898437,3682591,Udolls,Hapludolls
2478,1756,8882289,3645436,Udalfs,Hapludalfs
2479,1914,8886804,3648751,Udalfs,Hapludalfs
2480,1782,8889557,3653797,Udalfs,Hapludalfs
2481,1782,8889557,3653797,Udalfs,Hapludalfs
2482,1734,8889962,3649849,Udalfs,Hapludalfs
2483,898,8803488,3623612,Aqualfs,Endoaqualfs
2484,969,8835548,3643550,Aqualfs,Endoaqualfs
2485,890,8828231,3702295,Aqualfs,Endoaqualfs
2486,444,8845602,3681262,Udolls,Argiudolls
2487,52,8830170,3686113,Aqualfs,Albaqualfs
2488,444,8845602,3681262,Udolls,Argiudolls
2489,2676,8824960,3763741,Udolls,Hapludolls
2490,3167,8752100,3628812,Fluvents,Udifluvents
2491,1841,8728606,3643061,Udalfs,Hapludalfs
2492,1142,8723007,3643435,Aquolls,Endoaquolls
2493,2310,8754880,3625604,Udalfs,Hapludalfs
2494,28,8732205,3644401,Aqualfs,Albaqualfs
2495,77,8742852,3624844,Albolls,Argialbolls
2496,2549,8749622,3651439,Udalfs,Hapludalfs
2497,1140,8716526,3647446,Aquolls,Endoaquolls
2498,1142,8723007,3643435,Aquolls,Endoaquolls
2499,2888,8859520,3790177,Udolls,Hapludolls
2500,2884,8788739,3807925,Udolls,Hapludolls
2501,2676,8824960,3763741,Udolls,Hapludolls
2502,2676,8824960,3763741,Udolls,Hapludolls
2503,1946,8743816,3646332,Udalfs,Hapludalfs
2504,2435,8670846,3644952,Udalfs,Hapludalfs
2505,400,8678804,3849925,Udolls,Argiudolls
2506,55,8700916,3663646,Aqualfs,Albaqualfs
2507,2675,8750981,3629904,Udolls,Hapludolls
2508,2340,8818103,3721847,Udalfs,Hapludalfs
2509,77,8742852,3624844,Albolls,Argialbolls
2510,2318,8752713,3721528,Udalfs,Hapludalfs
2511,117,8787149,3669285,Aquolls,Argiaquolls
2512,651,8712008,3676666,Udolls,Argiudolls
2513,112,8687433,3722838,Aquolls,Argiaquolls
2514,675,8685240,3690930,Udolls,Argiudolls
2515,2799,8717649,3738009,Udolls,Hapludolls
2516,2695,8713273,3782178,Udolls,Hapludolls
2517,3001,8758827,3830986,Udolls,Hapludolls
2518,2586,8671645,3864864,Udolls,Hapludolls
2519,2897,8739428,3851831,Udolls,Hapludolls
2520,305,8739966,3851847,Udolls,Argiudolls
2521,3028,8677791,3845632,Udolls,Hapludolls
2522,2201,8851905,3699123,Udalfs,Hapludalfs
2523,2201,8851905,3699123,Udalfs,Hapludalfs
2524,2201,8851905,3699123,Udalfs,Hapludalfs
2525,2672,8786519,3772187,Udolls,Hapludolls
2526,2672,8786519,3772187,Udolls,Hapludolls
2527,2672,8786519,3772187,Udolls,Hapludolls
2528,2671,8745335,3822747,Udolls,Hapludolls
2529,1075,8789988,3772238,Aquolls,Endoaquolls
2530,3233,8779587,3788711,Psamments,Udipsamments
2531,3233,8779587,3788711,Psamments,Udipsamments
2532,2668,8747051,3813763,Udolls,Hapludolls
2533,1546,8906656,3691658,Udalfs,Hapludalfs
2534,1546,8906656,3691658,Udalfs,Hapludalfs
2535,2190,8857062,3687022,Udalfs,Hapludalfs
2536,890,8828231,3702295,Aqualfs,Endoaqualfs
2537,2461,8901830,3697638,Udalfs,Hapludalfs
2538,1230,8878924,3697604,Aquolls,Endoaquolls
2539,903,8867869,3695035,Aqualfs,Endoaqualfs
2540,5,8861232,3652879,Aqualfs,Albaqualfs
2541,2029,8910088,3778893,Udalfs,Hapludalfs
2542,981,8852589,3693975,Aqualfs,Endoaqualfs
2543,2143,8864136,3670845,Udalfs,Hapludalfs
2544,1632,8898897,3676324,Udalfs,Hapludalfs
2545,1898,8900941,3774768,Udalfs,Hapludalfs
2546,1761,8859683,3672400,Udalfs,Hapludalfs
2547,2448,8853324,3696437,Udalfs,Hapludalfs
2548,3175,8897335,3706505,Fluvents,Udifluvents
2549,197,8859221,3640915,Udolls,Argiudolls
2550,2462,8904773,3693087,Udalfs,Hapludalfs
2551,1180,8853585,3705050,Aquolls,Endoaquolls
2552,1180,8853585,3705050,Aquolls,Endoaquolls
2553,1031,8918613,3674889,Aquolls,Endoaquolls
2554,950,8856348,3691259,Aqualfs,Endoaqualfs
2555,1897,8852671,3663433,Udalfs,Hapludalfs
2556,2167,8887217,3670615,Udalfs,Hapludalfs
2557,557,8886407,3662924,Udolls,Argiudolls
2558,2167,8887217,3670615,Udalfs,Hapludalfs
2559,1927,8846883,3694657,Udalfs,Hapludalfs
2560,981,8852589,3693975,Aqualfs,Endoaqualfs
2561,1870,8900856,3773518,Udalfs,Hapludalfs
2562,1226,8868214,3658135,Aquolls,Endoaquolls
2563,1161,8911942,3683330,Aquolls,Endoaquolls
2564,482,8875311,3659690,Udolls,Argiudolls
2565,2143,8864136,3670845,Udalfs,Hapludalfs
2566,1180,8853585,3705050,Aquolls,Endoaquolls
2567,2993,8776087,3804723,Udolls,Hapludolls
2568,2637,8775364,3806117,Udolls,Hapludolls
2569,2253,8816404,3808964,Udalfs,Hapludalfs
2570,2636,8796403,3829615,Udolls,Hapludolls
2571,3012,8795769,3825654,Udolls,Hapludolls
2572,2350,8802083,3827449,Udalfs,Hapludalfs
2573,3188,8790559,3833464,Fluvents,Udifluvents
2574,2242,8788356,3783822,Udalfs,Hapludalfs
2575,2638,8763664,3801881,Udolls,Hapludolls
2576,2674,8762138,3806942,Udolls,Hapludolls
2577,2661,8749011,3772599,Udolls,Hapludolls
2578,1831,8753840,3774994,Udalfs,Hapludalfs
2579,1072,8748752,3772149,Aquolls,Endoaquolls
2580,1072,8748752,3772149,Aquolls,Endoaquolls
2581,3274,8750524,3770680,Orthents,Udorthents
2582,2661,8749011,3772599,Udolls,Hapludolls
2583,2907,8667124,3865087,Udolls,Hapludolls
2584,2338,8665369,3771633,Udalfs,Hapludalfs
2585,2143,8864136,3670845,Udalfs,Hapludalfs
2586,1358,8680984,3857322,Aquolls,Endoaquolls
2587,1672,8759363,3773900,Udalfs,Hapludalfs
2588,1262,8718666,3817495,Aquolls,Endoaquolls
2589,1727,8670698,3823021,Udalfs,Hapludalfs
2590,1689,8709187,3866060,Udalfs,Hapludalfs
2591,2716,8718073,3805467,Udolls,Hapludolls
2592,1414,8705640,3842318,Ochrepts,Eutrochrepts
2593,2712,8818131,3814444,Udolls,Hapludolls
2594,1342,8709791,3800561,Aquolls,Endoaquolls
2595,2713,8815150,3813331,Udolls,Hapludolls
2596,2703,8709841,3789477,Udolls,Hapludolls
2597,433,8712674,3791493,Udolls,Argiudolls
2598,2316,8709769,3759313,Udalfs,Hapludalfs
2599,2660,8758780,3817685,Udolls,Hapludolls
2600,1694,8728704,3804207,Udalfs,Hapludalfs
2601,304,8753877,3821445,Udolls,Argiudolls
2602,1068,8739841,3847270,Aquolls,Endoaquolls
2603,2882,8754120,3830000,Udolls,Hapludolls
2604,3001,8758827,3830986,Udolls,Hapludolls
2605,1068,8739841,3847270,Aquolls,Endoaquolls
2606,1068,8739841,3847270,Aquolls,Endoaquolls
2607,2715,8664984,3828231,Udolls,Hapludolls
2608,2690,8771081,3807805,Udolls,Hapludolls
2609,253,8913250,3710009,Udolls,Argiudolls
2610,1637,8884876,3709997,Udalfs,Hapludalfs
2611,1686,8758264,3817614,Udalfs,Hapludalfs
2612,886,8776037,3780627,Aqualfs,Endoaqualfs
2613,2474,8816571,3764937,Udalfs,Hapludalfs
2614,886,8776037,3780627,Aqualfs,Endoaqualfs
2615,2657,8730338,3743573,Udolls,Hapludolls
2616,1684,8729393,3743056,Udalfs,Hapludalfs
2617,300,8730093,3743380,Udolls,Argiudolls
2618,300,8730093,3743380,Udolls,Argiudolls
2619,300,8730093,3743380,Udolls,Argiudolls
2620,300,8730093,3743380,Udolls,Argiudolls
2621,300,8730093,3743380,Udolls,Argiudolls
2622,2056,8731769,3696734,Udalfs,Hapludalfs
2623,1460,8735649,3671505,Aquents,Fluvaquents
2624,108,8667245,3709912,Aquolls,Argiaquolls
2625,2318,8752713,3721528,Udalfs,Hapludalfs
