X,Y,TAXOUSDA,TAXNUSDA
8850827,3686235,Udalfs,Hapludalfs
8862711,3823725,Udolls,Hapludolls
8699160,3844252,Udolls,Hapludolls
8731057,3747246,Udolls,Hapludolls
8672585,3843680,Udolls,Hapludolls
8734399,3734936,Udolls,Hapludolls
8778595,3762650,Udolls,Hapludolls
8672542,3843429,Udolls,Hapludolls
8671645,3864864,Udolls,Hapludolls
8671676,3852047,Udolls,Hapludolls
8804291,3745131,Udolls,Hapludolls
8780084,3753509,Udolls,Hapludolls
8788381,3735919,Udolls,Hapludolls
8788516,3735961,Udolls,Hapludolls
8725619,3714332,Udolls,Hapludolls
8692040,3848742,Udolls,Hapludolls
8703081,3867304,Udolls,Hapludolls
8672259,3863476,Udolls,Hapludolls
8749398,3840315,Udolls,Hapludolls
8748772,3840582,Udolls,Hapludolls
8724805,3813311,Udolls,Hapludolls
8724789,3813325,Udolls,Hapludolls
8778419,3734243,Udolls,Hapludolls
8779369,3756297,Udolls,Hapludolls
8765836,3727298,Udolls,Hapludolls
8998270,3695142,Udolls,Hapludolls
8700453,3857361,Udolls,Hapludolls
8694802,3850156,Udolls,Hapludolls
8673385,3860099,Udolls,Hapludolls
8976343,3814229,Udolls,Hapludolls
8831067,3841858,Udolls,Hapludolls
8902375,3727923,Udolls,Hapludolls
8993924,3826111,Udolls,Hapludolls
8830626,3677979,Udolls,Hapludolls
8822036,3689168,Udolls,Hapludolls
8939276,3670312,Udolls,Hapludolls
8939258,3670411,Udolls,Hapludolls
8947485,3693286,Udolls,Hapludolls
8877744,3640072,Udolls,Hapludolls
8957064,3692508,Udolls,Hapludolls
8932403,3674781,Udolls,Hapludolls
8935563,3663405,Udolls,Hapludolls
8904760,3672675,Udolls,Hapludolls
8901176,3671057,Udolls,Hapludolls
8936022,3662871,Udolls,Hapludolls
8936477,3661936,Udolls,Hapludolls
8935463,3663523,Udolls,Hapludolls
8903050,3645721,Udolls,Hapludolls
8901186,3662526,Udolls,Hapludolls
8935424,3663995,Udolls,Hapludolls
8936297,3661331,Udolls,Hapludolls
8912937,3628204,Udolls,Hapludolls
8878497,3641625,Udolls,Hapludolls
8833890,3673617,Udolls,Hapludolls
8727202,3799054,Udolls,Hapludolls
8688659,3856213,Udolls,Hapludolls
8688653,3856229,Udolls,Hapludolls
8933494,3737478,Udolls,Hapludolls
8796403,3829615,Udolls,Hapludolls
8775364,3806117,Udolls,Hapludolls
8763664,3801881,Udolls,Hapludolls
8692270,3818113,Udolls,Hapludolls
8822221,3689387,Udolls,Hapludolls
8812453,3640938,Udolls,Hapludolls
8876285,3742165,Udolls,Hapludolls
8828697,3718548,Udolls,Hapludolls
8663992,3822422,Udolls,Hapludolls
8930817,3741005,Udolls,Hapludolls
8899335,3724855,Udolls,Hapludolls
8926436,3753606,Udolls,Hapludolls
8881837,3732365,Udolls,Hapludolls
8884255,3731730,Udolls,Hapludolls
8923647,3658215,Udolls,Hapludolls
8936477,3666482,Udolls,Hapludolls
8936895,3666417,Udolls,Hapludolls
8938989,3663462,Udolls,Hapludolls
8940357,3670424,Udolls,Hapludolls
8900940,3671843,Udolls,Hapludolls
8862694,3823661,Udolls,Hapludolls
8730338,3743573,Udolls,Hapludolls
8730355,3743614,Udolls,Hapludolls
8759443,3820403,Udolls,Hapludolls
8758780,3817685,Udolls,Hapludolls
8749011,3772599,Udolls,Hapludolls
8751173,3770475,Udolls,Hapludolls
8751033,3771025,Udolls,Hapludolls
8750957,3770002,Udolls,Hapludolls
8738130,3780532,Udolls,Hapludolls
8747048,3813816,Udolls,Hapludolls
8747082,3813785,Udolls,Hapludolls
8747051,3813763,Udolls,Hapludolls
8745365,3822783,Udolls,Hapludolls
8745395,3822758,Udolls,Hapludolls
8745335,3822747,Udolls,Hapludolls
8786519,3772187,Udolls,Hapludolls
8746781,3703427,Udolls,Hapludolls
8762138,3806942,Udolls,Hapludolls
8750981,3629904,Udolls,Hapludolls
8824960,3763741,Udolls,Hapludolls
8883166,3752779,Udolls,Hapludolls
8882138,3769632,Udolls,Hapludolls
8891026,3745984,Udolls,Hapludolls
8694770,3815582,Udolls,Hapludolls
8739261,3824706,Udolls,Hapludolls
8816701,3814495,Udolls,Hapludolls
8744716,3857980,Udolls,Hapludolls
8744764,3853783,Udolls,Hapludolls
8669361,3819937,Udolls,Hapludolls
8671719,3825983,Udolls,Hapludolls
8672487,3829726,Udolls,Hapludolls
8672573,3826169,Udolls,Hapludolls
8775273,3803437,Udolls,Hapludolls
8771081,3807805,Udolls,Hapludolls
8845674,3753982,Udolls,Hapludolls
8842491,3752374,Udolls,Hapludolls
8696486,3774487,Udolls,Hapludolls
8731897,3784821,Udolls,Hapludolls
8713273,3782178,Udolls,Hapludolls
8727930,3796194,Udolls,Hapludolls
8725589,3801952,Udolls,Hapludolls
8724538,3793887,Udolls,Hapludolls
8735474,3763756,Udolls,Hapludolls
8732868,3758988,Udolls,Hapludolls
8731506,3802625,Udolls,Hapludolls
8709100,3786450,Udolls,Hapludolls
8709841,3789477,Udolls,Hapludolls
8691895,3817836,Udolls,Hapludolls
8700529,3839885,Udolls,Hapludolls
8696588,3834737,Udolls,Hapludolls
8706747,3833847,Udolls,Hapludolls
8704260,3837674,Udolls,Hapludolls
8709523,3814683,Udolls,Hapludolls
8695959,3826268,Udolls,Hapludolls
8707014,3812391,Udolls,Hapludolls
8818131,3814444,Udolls,Hapludolls
8815150,3813331,Udolls,Hapludolls
8723106,3854060,Udolls,Hapludolls
8664984,3828231,Udolls,Hapludolls
8718073,3805467,Udolls,Hapludolls
8835266,3792874,Udolls,Hapludolls
8791274,3801872,Udolls,Hapludolls
8857834,3763252,Udolls,Hapludolls
8711897,3823596,Udolls,Hapludolls
8749169,3803987,Udolls,Hapludolls
8766466,3761672,Udolls,Hapludolls
8758130,3719087,Udolls,Hapludolls
8739004,3782966,Udolls,Hapludolls
8745491,3794170,Udolls,Hapludolls
8907664,3728240,Udolls,Hapludolls
8860407,3809396,Udolls,Hapludolls
8919893,3754170,Udolls,Hapludolls
8821572,3682530,Udolls,Hapludolls
8912474,3756442,Udolls,Hapludolls
8917671,3750787,Udolls,Hapludolls
8922284,3750426,Udolls,Hapludolls
8961683,3787025,Udolls,Hapludolls
8912682,3726927,Udolls,Hapludolls
8884442,3805457,Udolls,Hapludolls
8943303,3789046,Udolls,Hapludolls
8893393,3751852,Udolls,Hapludolls
8892198,3751197,Udolls,Hapludolls
8892221,3750612,Udolls,Hapludolls
8884543,3743633,Udolls,Hapludolls
8879056,3741802,Udolls,Hapludolls
8858380,3826123,Udolls,Hapludolls
8849703,3834208,Udolls,Hapludolls
8859593,3827980,Udolls,Hapludolls
8881996,3743787,Udolls,Hapludolls
8923543,3741361,Udolls,Hapludolls
8906339,3756795,Udolls,Hapludolls
8899716,3757478,Udolls,Hapludolls
8724502,3667683,Udolls,Hapludolls
8693146,3844718,Udolls,Hapludolls
8729311,3691201,Udolls,Hapludolls
8840558,3842934,Udolls,Hapludolls
8840466,3842825,Udolls,Hapludolls
8728236,3716409,Udolls,Hapludolls
8673258,3831219,Udolls,Hapludolls
8676750,3833558,Udolls,Hapludolls
8693290,3837131,Udolls,Hapludolls
8699714,3835402,Udolls,Hapludolls
8682929,3833427,Udolls,Hapludolls
8692391,3818122,Udolls,Hapludolls
8693191,3837341,Udolls,Hapludolls
8692531,3818171,Udolls,Hapludolls
8681741,3839916,Udolls,Hapludolls
8682636,3839527,Udolls,Hapludolls
8704262,3810160,Udolls,Hapludolls
8713685,3818261,Udolls,Hapludolls
8686916,3808121,Udolls,Hapludolls
8746592,3822177,Udolls,Hapludolls
8906948,3858785,Udolls,Hapludolls
8906491,3863834,Udolls,Hapludolls
8797232,3860054,Udolls,Hapludolls
8974339,3643629,Udolls,Hapludolls
8865666,3624369,Udolls,Hapludolls
8927410,3623870,Udolls,Hapludolls
8967616,3643720,Udolls,Hapludolls
8873530,3640986,Udolls,Hapludolls
8902152,3634648,Udolls,Hapludolls
8878936,3639532,Udolls,Hapludolls
8971978,3638725,Udolls,Hapludolls
8910073,3621024,Udolls,Hapludolls
8886035,3629788,Udolls,Hapludolls
8675057,3829947,Udolls,Hapludolls
8706065,3808194,Udolls,Hapludolls
8674963,3832592,Udolls,Hapludolls
8693287,3837130,Udolls,Hapludolls
8947904,3694068,Udolls,Hapludolls
8934204,3630061,Udolls,Hapludolls
8877176,3640995,Udolls,Hapludolls
8971619,3640744,Udolls,Hapludolls
8932936,3729466,Udolls,Hapludolls
8953174,3696265,Udolls,Hapludolls
8974722,3643467,Udolls,Hapludolls
8949935,3666160,Udolls,Hapludolls
8878866,3638845,Udolls,Hapludolls
8713517,3773827,Udolls,Hapludolls
8762729,3756032,Udolls,Hapludolls
8856341,3660733,Udolls,Hapludolls
8876929,3756065,Udolls,Hapludolls
8717649,3738009,Udolls,Hapludolls
8734399,3734936,Udolls,Hapludolls
8725618,3714332,Udolls,Hapludolls
8704354,3711597,Udolls,Hapludolls
8731208,3663485,Udolls,Hapludolls
8963385,3795125,Udolls,Hapludolls
8834346,3677463,Udolls,Hapludolls
8888990,3816963,Udolls,Hapludolls
8888378,3816922,Udolls,Hapludolls
8866043,3697953,Udolls,Hapludolls
8886251,3713033,Udolls,Hapludolls
8879682,3679599,Udolls,Hapludolls
8894952,3654720,Udolls,Hapludolls
8879570,3658120,Udolls,Hapludolls
8900101,3691797,Udolls,Hapludolls
8886149,3863243,Udolls,Hapludolls
8868165,3623340,Udolls,Hapludolls
8884462,3644807,Udolls,Hapludolls
8799223,3625719,Udolls,Hapludolls
8887851,3650871,Udolls,Hapludolls
8812188,3697046,Udolls,Hapludolls
8825113,3680149,Udolls,Hapludolls
8823296,3680299,Udolls,Hapludolls
8818866,3687027,Udolls,Hapludolls
8822379,3681721,Udolls,Hapludolls
8813893,3694919,Udolls,Hapludolls
8887835,3756963,Udolls,Hapludolls
8889938,3818484,Udolls,Hapludolls
8861749,3824102,Udolls,Hapludolls
8866705,3831415,Udolls,Hapludolls
8858465,3826078,Udolls,Hapludolls
8856308,3813189,Udolls,Hapludolls
8856180,3813081,Udolls,Hapludolls
8954886,3780266,Udolls,Hapludolls
8947132,3804717,Udolls,Hapludolls
8946765,3779628,Udolls,Hapludolls
8883676,3696834,Udolls,Hapludolls
8883543,3732432,Udolls,Hapludolls
8881827,3732388,Udolls,Hapludolls
8881954,3756552,Udolls,Hapludolls
8813606,3688093,Udolls,Hapludolls
8915140,3733849,Udolls,Hapludolls
8860109,3809844,Udolls,Hapludolls
8924431,3750265,Udolls,Hapludolls
8817175,3685725,Udolls,Hapludolls
8811104,3693980,Udolls,Hapludolls
8869077,3747926,Udolls,Hapludolls
8899357,3745938,Udolls,Hapludolls
8955419,3714344,Udolls,Hapludolls
8964490,3716369,Udolls,Hapludolls
8909640,3735798,Udolls,Hapludolls
8907733,3740521,Udolls,Hapludolls
8906808,3739672,Udolls,Hapludolls
8880090,3733295,Udolls,Hapludolls
8833971,3675800,Udolls,Hapludolls
8834451,3673481,Udolls,Hapludolls
8905277,3741300,Udolls,Hapludolls
8897585,3737112,Udolls,Hapludolls
8898695,3734453,Udolls,Hapludolls
8902563,3741422,Udolls,Hapludolls
8891086,3742658,Udolls,Hapludolls
8884852,3740203,Udolls,Hapludolls
8908251,3743630,Udolls,Hapludolls
8900476,3757480,Udolls,Hapludolls
8889415,3740234,Udolls,Hapludolls
8941975,3750040,Udolls,Hapludolls
8941729,3759440,Udolls,Hapludolls
8933400,3755898,Udolls,Hapludolls
8922450,3748203,Udolls,Hapludolls
8914401,3735684,Udolls,Hapludolls
8927076,3754202,Udolls,Hapludolls
8920049,3753609,Udolls,Hapludolls
8813234,3691549,Udolls,Hapludolls
8813495,3693198,Udolls,Hapludolls
8913749,3729141,Udolls,Hapludolls
8904656,3726229,Udolls,Hapludolls
8965335,3716403,Udolls,Hapludolls
8872901,3753630,Udolls,Hapludolls
8953433,3627421,Udolls,Hapludolls
8875067,3643734,Udolls,Hapludolls
8858144,3679280,Udolls,Hapludolls
8852995,3686792,Udolls,Hapludolls
8789963,3782529,Udolls,Hapludolls
8809365,3778502,Udolls,Hapludolls
8754120,3830000,Udolls,Hapludolls
8805070,3806007,Udolls,Hapludolls
8788739,3807925,Udolls,Hapludolls
8805653,3799214,Udolls,Hapludolls
8831231,3785137,Udolls,Hapludolls
8847275,3816238,Udolls,Hapludolls
8859520,3790177,Udolls,Hapludolls
8871034,3794734,Udolls,Hapludolls
8835086,3820274,Udolls,Hapludolls
8833997,3789639,Udolls,Hapludolls
8796292,3816176,Udolls,Hapludolls
8811683,3814205,Udolls,Hapludolls
8789620,3838730,Udolls,Hapludolls
8812278,3852065,Udolls,Hapludolls
8812064,3814933,Udolls,Hapludolls
8739428,3851831,Udolls,Hapludolls
8755396,3865694,Udolls,Hapludolls
8750539,3855242,Udolls,Hapludolls
8892882,3656048,Udolls,Hapludolls
8998543,3631188,Udolls,Hapludolls
8832876,3856071,Udolls,Hapludolls
8667126,3865168,Udolls,Hapludolls
8667098,3865169,Udolls,Hapludolls
8667137,3865095,Udolls,Hapludolls
8667156,3865089,Udolls,Hapludolls
8667124,3865087,Udolls,Hapludolls
8679540,3853429,Udolls,Hapludolls
8679510,3853429,Udolls,Hapludolls
8688184,3855853,Udolls,Hapludolls
8722944,3797310,Udolls,Hapludolls
8691130,3856470,Udolls,Hapludolls
8718601,3817798,Udolls,Hapludolls
8693607,3854805,Udolls,Hapludolls
8701941,3862091,Udolls,Hapludolls
8701002,3844715,Udolls,Hapludolls
8709231,3830931,Udolls,Hapludolls
8692409,3752898,Udolls,Hapludolls
8753235,3842718,Udolls,Hapludolls
8724287,3797423,Udolls,Hapludolls
8667548,3820110,Udolls,Hapludolls
8756168,3790837,Udolls,Hapludolls
8931280,3761957,Udolls,Hapludolls
8948842,3763372,Udolls,Hapludolls
8820422,3675466,Udolls,Hapludolls
8880808,3751238,Udolls,Hapludolls
8880770,3748750,Udolls,Hapludolls
8931580,3767269,Udolls,Hapludolls
8934865,3766651,Udolls,Hapludolls
8934156,3762553,Udolls,Hapludolls
8944823,3762983,Udolls,Hapludolls
8937477,3765154,Udolls,Hapludolls
8947912,3701292,Udolls,Hapludolls
8945872,3703428,Udolls,Hapludolls
8825291,3681902,Udolls,Hapludolls
8825307,3681902,Udolls,Hapludolls
8942117,3752040,Udolls,Hapludolls
8857600,3701130,Udolls,Hapludolls
8888561,3749606,Udolls,Hapludolls
8889485,3748434,Udolls,Hapludolls
8889727,3748366,Udolls,Hapludolls
8888573,3751160,Udolls,Hapludolls
8884349,3745727,Udolls,Hapludolls
8887161,3747890,Udolls,Hapludolls
8881880,3750977,Udolls,Hapludolls
8888705,3740045,Udolls,Hapludolls
8877151,3729808,Udolls,Hapludolls
8888699,3740049,Udolls,Hapludolls
8884755,3727723,Udolls,Hapludolls
8923844,3765293,Udolls,Hapludolls
8932353,3749408,Udolls,Hapludolls
8921108,3766924,Udolls,Hapludolls
8906151,3756916,Udolls,Hapludolls
8898811,3724893,Udolls,Hapludolls
8891622,3778859,Udolls,Hapludolls
8901558,3744187,Udolls,Hapludolls
8901445,3742284,Udolls,Hapludolls
8940974,3654384,Udolls,Hapludolls
8812438,3626633,Udolls,Hapludolls
8880322,3732946,Udolls,Hapludolls
8830025,3679788,Udolls,Hapludolls
8885664,3764952,Udolls,Hapludolls
8876776,3756782,Udolls,Hapludolls
8725938,3620838,Udolls,Hapludolls
8666184,3622533,Udolls,Hapludolls
8931039,3741054,Udolls,Hapludolls
8927042,3729416,Udolls,Hapludolls
8912349,3762056,Udolls,Hapludolls
8912088,3807130,Udolls,Hapludolls
8898437,3682591,Udolls,Hapludolls
8888980,3653833,Udolls,Hapludolls
8889908,3657532,Udolls,Hapludolls
8934863,3776300,Udolls,Hapludolls
8916654,3687465,Udolls,Hapludolls
8914416,3736661,Udolls,Hapludolls
8909684,3727002,Udolls,Hapludolls
8900022,3730201,Udolls,Hapludolls
8940362,3755744,Udolls,Hapludolls
8927088,3748860,Udolls,Hapludolls
8858290,3711556,Udolls,Hapludolls
8905705,3836131,Udolls,Hapludolls
8965480,3698978,Udolls,Hapludolls
8900809,3734260,Udolls,Hapludolls
8899784,3735089,Udolls,Hapludolls
8899785,3735089,Udolls,Hapludolls
8852246,3827006,Udolls,Hapludolls
8903675,3743335,Udolls,Hapludolls
8834972,3686431,Udolls,Hapludolls
8828994,3785478,Udolls,Hapludolls
8754248,3834250,Udolls,Hapludolls
8868498,3761347,Udolls,Hapludolls
8810361,3808593,Udolls,Hapludolls
8776087,3804723,Udolls,Hapludolls
8775772,3804687,Udolls,Hapludolls
8785958,3805946,Udolls,Hapludolls
8790111,3781078,Udolls,Hapludolls
8799302,3794546,Udolls,Hapludolls
8778028,3808861,Udolls,Hapludolls
8822379,3761611,Udolls,Hapludolls
8822322,3761812,Udolls,Hapludolls
8758827,3830986,Udolls,Hapludolls
8810542,3834146,Udolls,Hapludolls
8794770,3820814,Udolls,Hapludolls
8884457,3644784,Udolls,Hapludolls
8891227,3660244,Udolls,Hapludolls
8948105,3697570,Udolls,Hapludolls
8826081,3680518,Udolls,Hapludolls
8824640,3681859,Udolls,Hapludolls
8828746,3694190,Udolls,Hapludolls
8884484,3645182,Udolls,Hapludolls
8937028,3665236,Udolls,Hapludolls
8795769,3825654,Udolls,Hapludolls
8797114,3826254,Udolls,Hapludolls
8743143,3853362,Udolls,Hapludolls
8730381,3866708,Udolls,Hapludolls
8814804,3774601,Udolls,Hapludolls
8755901,3814381,Udolls,Hapludolls
8835895,3760255,Udolls,Hapludolls
8727099,3781542,Udolls,Hapludolls
8752672,3864432,Udolls,Hapludolls
8761904,3787313,Udolls,Hapludolls
8704074,3817590,Udolls,Hapludolls
8856812,3789159,Udolls,Hapludolls
8693193,3828975,Udolls,Hapludolls
8738792,3855465,Udolls,Hapludolls
8714238,3864512,Udolls,Hapludolls
8689111,3854564,Udolls,Hapludolls
8677791,3845632,Udolls,Hapludolls
8727237,3831895,Udolls,Hapludolls
8719170,3796634,Udolls,Hapludolls
8698346,3790942,Udolls,Hapludolls
8862250,3765488,Udolls,Hapludolls
8834440,3792253,Udolls,Hapludolls
8854054,3788829,Udolls,Hapludolls
8853309,3754126,Udolls,Hapludolls
8767574,3734078,Udolls,Hapludolls
8769688,3726313,Udolls,Hapludolls
8663869,3743462,Udolls,Hapludolls
8663844,3743859,Udolls,Hapludolls
8780662,3754101,Udolls,Hapludolls
8788571,3718748,Udolls,Hapludolls
8724421,3797559,Udolls,Hapludolls
8771727,3815954,Udolls,Hapludolls
8738967,3783395,Udolls,Hapludolls
8767886,3723405,Udolls,Hapludolls
8777752,3705714,Udolls,Hapludolls
8691104,3699017,Udolls,Hapludolls
8802722,3727142,Udolls,Hapludolls
8861389,3753112,Udolls,Hapludolls
8679162,3826161,Udolls,Hapludolls
8862193,3753220,Udolls,Hapludolls
8696501,3817844,Udolls,Hapludolls
8698308,3814716,Udolls,Hapludolls
8698511,3817381,Udolls,Hapludolls
8696632,3814309,Udolls,Hapludolls
8681029,3838742,Udolls,Hapludolls
8704296,3811832,Udolls,Hapludolls
8805083,3806014,Udolls,Hapludolls
8672492,3850373,Udolls,Hapludolls
8665870,3789013,Udolls,Hapludolls
8680338,3860776,Udolls,Hapludolls
8697464,3850804,Udolls,Hapludolls
8694735,3842166,Udolls,Hapludolls
8986895,3631925,Udolls,Hapludolls
8769692,3726364,Udolls,Hapludolls
8759114,3778458,Udolls,Hapludolls
8667931,3816061,Udolls,Hapludolls
8849746,3682106,Udolls,Hapludolls
8816578,3649398,Udolls,Hapludolls
8859748,3810256,Udolls,Hapludolls
8936954,3665636,Udolls,Hapludolls
8918547,3758034,Udolls,Hapludolls
8919738,3621620,Udolls,Hapludolls
8907330,3846364,Ustolls,Haplustolls
8860347,3809580,Ustolls,Haplustolls
8856469,3778259,Ustolls,Haplustolls
8701985,3807373,Ustolls,Haplustolls
8915187,3729668,Aquepts,Humaquepts
8925128,3734930,Aquepts,Humaquepts
8924554,3679118,Aquepts,Humaquepts
8924503,3679123,Aquepts,Humaquepts
8909054,3728221,Aquepts,Humaquepts
8785179,3810181,Saprists,Medisaprists
8853427,3789237,Aqualfs,Ochraqualfs
8922468,3675322,Aqualfs,Ochraqualfs
8919765,3680324,Aqualfs,Ochraqualfs
8866220,3833630,Udalfs,Paleudalfs
8864946,3821200,Udalfs,Paleudalfs
8834077,3856483,Udalfs,Paleudalfs
8825483,3802669,Udalfs,Paleudalfs
8834455,3827087,Udalfs,Paleudalfs
8944074,3778951,Psamments,Quartzipsamments
8944208,3777934,Psamments,Quartzipsamments
8943425,3778717,Psamments,Quartzipsamments
8940841,3786824,Psamments,Quartzipsamments
8941150,3786801,Psamments,Quartzipsamments
8944096,3778955,Psamments,Quartzipsamments
8906506,3647720,Arents,Udarents
8915580,3648655,Arents,Udarents
8905231,3669331,Arents,Udarents
8907592,3649171,Arents,Udarents
8913644,3647401,Arents,Udarents
8885312,3674257,Arents,Udarents
8894349,3721856,Arents,Udarents
8901706,3646448,Arents,Udarents
8889024,3674816,Arents,Udarents
8894505,3649511,Arents,Udarents
8888250,3679751,Arents,Udarents
8885232,3679749,Arents,Udarents
8885978,3679944,Arents,Udarents
8888250,3678994,Arents,Udarents
8887804,3679496,Arents,Udarents
8885854,3679947,Arents,Udarents
8886033,3679842,Arents,Udarents
8888136,3679089,Arents,Udarents
8888261,3678872,Arents,Udarents
8888385,3679418,Arents,Udarents
8885939,3678574,Arents,Udarents
8887838,3679260,Arents,Udarents
8885279,3672733,Arents,Udarents
8895587,3640966,Arents,Udarents
8893265,3630331,Arents,Udarents
8889105,3621735,Arents,Udarents
8896356,3622846,Arents,Udarents
8893545,3630290,Arents,Udarents
8894692,3721390,Arents,Udarents
8913891,3692063,Arents,Udarents
8913709,3692197,Arents,Udarents
8887916,3679233,Arents,Udarents
8888336,3679114,Arents,Udarents
8985734,3720984,Arents,Udarents
8901717,3646455,Arents,Udarents
8891493,3681013,Arents,Udarents
8894904,3679857,Arents,Udarents
8889040,3674818,Arents,Udarents
8885337,3674242,Arents,Udarents
8888407,3679409,Arents,Udarents
8888316,3679370,Arents,Udarents
8888364,3679096,Arents,Udarents
8886091,3679962,Arents,Udarents
8885555,3679879,Arents,Udarents
8886172,3679845,Arents,Udarents
8887953,3679210,Arents,Udarents
8885079,3678374,Arents,Udarents
8885735,3678686,Arents,Udarents
8735962,3729612,Fluvents,Udifluvents
8735215,3747313,Fluvents,Udifluvents
8783643,3749604,Fluvents,Udifluvents
8977206,3827046,Fluvents,Udifluvents
8919924,3656629,Fluvents,Udifluvents
8920115,3656628,Fluvents,Udifluvents
8920925,3658444,Fluvents,Udifluvents
8922481,3658224,Fluvents,Udifluvents
8926119,3633374,Fluvents,Udifluvents
8919834,3656933,Fluvents,Udifluvents
8884866,3672021,Fluvents,Udifluvents
8873574,3808655,Fluvents,Udifluvents
8842764,3833156,Fluvents,Udifluvents
8936241,3661923,Fluvents,Udifluvents
8744596,3630420,Fluvents,Udifluvents
8890081,3818237,Fluvents,Udifluvents
8890601,3813072,Fluvents,Udifluvents
8881406,3670286,Fluvents,Udifluvents
8888721,3797660,Fluvents,Udifluvents
8945047,3665592,Fluvents,Udifluvents
8738995,3649413,Fluvents,Udifluvents
8752100,3628812,Fluvents,Udifluvents
8714272,3687253,Fluvents,Udifluvents
8751022,3671386,Fluvents,Udifluvents
8751866,3675933,Fluvents,Udifluvents
8910399,3627718,Fluvents,Udifluvents
8910645,3621060,Fluvents,Udifluvents
8952890,3692421,Fluvents,Udifluvents
8896989,3707567,Fluvents,Udifluvents
8897335,3706505,Fluvents,Udifluvents
8849684,3834215,Fluvents,Udifluvents
8885418,3650587,Fluvents,Udifluvents
8858132,3707189,Fluvents,Udifluvents
8854961,3705982,Fluvents,Udifluvents
8902817,3776981,Fluvents,Udifluvents
8918001,3707160,Fluvents,Udifluvents
8735962,3729612,Fluvents,Udifluvents
8728126,3690342,Fluvents,Udifluvents
8905839,3856778,Fluvents,Udifluvents
8899540,3859392,Fluvents,Udifluvents
8915875,3849907,Fluvents,Udifluvents
8738995,3649413,Fluvents,Udifluvents
8869480,3857307,Fluvents,Udifluvents
8819091,3832659,Fluvents,Udifluvents
8790559,3833464,Fluvents,Udifluvents
8816819,3785099,Fluvents,Udifluvents
8799860,3809395,Fluvents,Udifluvents
8940345,3650198,Fluvents,Udifluvents
8799834,3809589,Fluvents,Udifluvents
8838268,3823797,Fluvents,Udifluvents
8814114,3786976,Fluvents,Udifluvents
8822271,3845175,Fluvents,Udifluvents
8794758,3826097,Fluvents,Udifluvents
8757753,3859314,Fluvents,Udifluvents
8770584,3854465,Fluvents,Udifluvents
8906349,3863881,Fluvents,Udifluvents
8878491,3634328,Fluvents,Udifluvents
8748221,3865156,Fluvents,Udifluvents
8764270,3866267,Fluvents,Udifluvents
8848304,3862437,Fluvents,Udifluvents
8786518,3743008,Fluvents,Udifluvents
8810318,3834446,Fluvents,Udifluvents
8778555,3793422,Fluvents,Udifluvents
8834212,3786766,Fluvents,Udifluvents
8907930,3860969,Fluvents,Udifluvents
8881468,3854558,Fluvents,Udifluvents
8926512,3849981,Fluvents,Udifluvents
8805737,3701546,Fluvents,Udifluvents
8857470,3791877,Fluvents,Udifluvents
8770471,3705901,Fluvents,Udifluvents
8854034,3746889,Fluvents,Udifluvents
8945899,3757840,Psamments,Udipsamments
8675734,3842949,Psamments,Udipsamments
8793476,3742084,Psamments,Udipsamments
8928228,3629790,Psamments,Udipsamments
8939582,3666634,Psamments,Udipsamments
8938541,3665624,Psamments,Udipsamments
8938902,3663757,Psamments,Udipsamments
8940808,3655610,Psamments,Udipsamments
8940822,3653998,Psamments,Udipsamments
8938524,3665604,Psamments,Udipsamments
8946631,3758390,Psamments,Udipsamments
8945729,3757347,Psamments,Udipsamments
8860585,3811604,Psamments,Udipsamments
8945323,3752830,Psamments,Udipsamments
8925762,3648851,Psamments,Udipsamments
8923725,3650066,Psamments,Udipsamments
8925265,3649035,Psamments,Udipsamments
8779545,3788727,Psamments,Udipsamments
8779587,3788711,Psamments,Udipsamments
8946637,3758364,Psamments,Udipsamments
8859703,3811986,Psamments,Udipsamments
8948348,3758515,Psamments,Udipsamments
8945342,3752887,Psamments,Udipsamments
8945171,3756272,Psamments,Udipsamments
8733064,3631242,Psamments,Udipsamments
8733525,3630922,Psamments,Udipsamments
8759596,3800206,Psamments,Udipsamments
8910339,3741940,Psamments,Udipsamments
8943488,3746410,Psamments,Udipsamments
8812344,3689299,Psamments,Udipsamments
8810940,3695271,Psamments,Udipsamments
8885601,3740268,Psamments,Udipsamments
8885328,3739912,Psamments,Udipsamments
8885160,3741907,Psamments,Udipsamments
8885127,3741904,Psamments,Udipsamments
8909309,3731402,Psamments,Udipsamments
8911969,3731611,Psamments,Udipsamments
8911942,3731698,Psamments,Udipsamments
8887602,3739974,Psamments,Udipsamments
8916637,3757062,Psamments,Udipsamments
8867509,3804036,Psamments,Udipsamments
8878704,3768429,Psamments,Udipsamments
8920529,3744822,Psamments,Udipsamments
8921717,3744342,Psamments,Udipsamments
8921944,3743960,Psamments,Udipsamments
8733075,3631281,Psamments,Udipsamments
8792494,3781127,Psamments,Udipsamments
8822315,3790412,Psamments,Udipsamments
8821283,3792511,Psamments,Udipsamments
8824652,3759763,Psamments,Udipsamments
8775017,3791191,Psamments,Udipsamments
8783059,3699912,Psamments,Udipsamments
8787514,3718632,Psamments,Udipsamments
8785488,3716420,Psamments,Udipsamments
8878775,3639768,Psamments,Udipsamments
8875660,3627812,Psamments,Udipsamments
8874444,3627920,Psamments,Udipsamments
8815777,3793972,Psamments,Udipsamments
8884689,3739831,Psamments,Udipsamments
8750524,3770680,Orthents,Udorthents
